recipe_id,recipe_name,url,ingredients_dict,preparation_time,cooking_time
50,Quick Egg Triple Schezwan Fried Rice,https://www.youtube.com/watch?v=biwhzSbRVag,"{'CARROT': 2, 'CAPSICUM': 2, 'FRENCH BEANS': 12, 'SPRING ONION': 3, 'GARLIC': 20, 'GINGER': 2, 'GREEN CHILLI': 4, 'OIL': 1, 'EGG': 2, 'SCHEZWAN SAUCE': 2, 'KETCHUP': 1, 'RED CHILLI SAUCE': 1, 'LIGHT SOY SAUCE': 0, 'VINEGAR': 0, 'COOKED RICE': 4, 'SUGAR': 0, 'WHITE PEPPER POWDER': 0, 'SALT': 0, 'SPRING ONION GREENS': 0, 'HOT WATER': 0, 'CORN FLOUR': 1, 'WATER': 2, 'SPRNG ONION GREENS': 0}",15.0,30.0
51,Dal Fry Tadka,https://www.youtube.com/watch?v=VGU4ATbU95E,"{'YELLOW MOONG DAL': '3/4 CUP', 'WATER': 'AS REQUIRED', 'OIL': '1/2 CUP - 3/4 CUP', 'ONION': '2 NOS. (SLICED)', 'TURMERIC POWDER': '1/4 TSP', 'GHEE': '3 TBSP', 'GINGER': '2 INCH (JULIENNE)', 'HOT WATER': 'AS REQUIRED', 'CUMIN SEEDS': '1 TSP', 'CURRY LEAVES': '5-6 NOS.', 'GREEN CHILLI': '4 NOS. (CHOPPED)', 'ASAFOETIDA': '1/4 TSP', 'SALT': 'TO TASTE', 'BUTTER': '2 TBSP', 'DEGI RED CHILLI POWDER': '1/2 TSP'}",15.0,40.0
52,Punjabi Dum Aloo,https://www.youtube.com/watch?v=Z3NHDOcmL44,"{'POTATO': 15, 'GHEE': 2, 'OIL': 1, 'ONION': 3, 'GINGER GARLIC GREEN CHILLI PASTE': 2, 'TURMERIC POWDER': 0.25, 'KASHMIRI RED CHILLI POWDER': 1, 'SPICY RED CHILLI POWDER': 1, 'CORIANDER POWDER': 1, 'TOMATO': 2, 'CURD': 0.5, 'HOT WATER': 250}",15.0,35.0
53,Chicken Tikka Masala,https://www.youtube.com/watch?v=ofGVLbT9uig,"{'CHICKEN': '500g', 'ONION': '2', 'TOMATOES': '4', 'GINGER': '1 tbsp', 'GARLIC': '2 cloves', 'YOGURT': '1 cup', 'CREAM': '1/2 cup'}",30.0,30.0
54,Veg Keema Masala,https://www.youtube.com/watch?v=nOfdnR5oJSk,"{'CAULIFLOWER': 0.5, 'GREEN PEAS': 0.33, 'CARROT': 2, 'CAPSICUM': 1, 'FRENCH BEANS': 12, 'GHEE': 2, 'CUMIN SEEDS': 0.5, 'ONION': 4, 'GINGER GARLIC GREEN CHILLI PASTE': 2, 'TURMERIC POWDER': 0.25, 'KASHMIRI RED CHILLI POWDER': 1.5, 'SPICY RED CHILLI POWDER': 1, 'CORIANDER POWDER': 1, 'GARAM MASALA': 0.5, 'TOMATO PUREE': 3, 'CASHEW PASTE': 15, 'ROASTED KASURI METHI POWDER': 0, 'GINGER': 1, 'GREEN CHILLI': 2, 'FRESH CORIANDER': 0}",20.0,50.0
55,Garlic Chutney,https://www.youtube.com/watch?v=euH2aB3GneA,"{'KASHMIRI RED CHILLI': 18, 'GARLIC': 0.75, 'GINGER': 2, 'OIL': 5, 'CUMIN SEEDS': 1, 'LEMON JUICE': 0.5}",0.0,0.0
56,Cheese Sandwich,https://www.youtube.com/watch?v=wq9pbY2RiRA,"{'PROCESSED CHEESE': 200, 'BUTTER': '1 tbsp + as required', 'MILK': 100, 'PANEER': 100, 'SWEET CORN': 0.5, 'CAPSICUM': 1, 'ONION': 1, 'GREEN CHILLI': 2, 'PIZZA SAUCE': 4, 'KETCHUP': 2, 'OREGANO': 0.5, 'RED CHILLI FLAKES': 0.5, 'SALT': 'a pinch', 'SANDWICH BREAD SLICES': 3}",0.0,0.0
57,Paneer Tikka Biryani,https://www.youtube.com/watch?v=sDgN6SZS3rA,"{'MUSTARD OIL': 1, 'KASHMIRI RED CHILLI POWDER': 1, 'CORIANDER POWDER': 1, 'CUMIN POWDER': 0.5, 'BLACK SALT': 0.5, 'GREEN CARDAMOM POWDER': 0, 'ROASTED KASURI METHI POWDER': 0.5, 'TURMERIC POWDER': 0.25, 'GARAM MASALA': 0.5, 'GINGER GARLIC GREEN CHILLI PASTE': 2, 'HUNG CURD': 4, 'LEMON JUICE': 1, 'SALT': 0, 'PANEER': 500, 'ONION': 5, 'CAPSICUM': 1, 'TOMATO': 1, 'BASMATI RICE': 500, 'GHEE': 2, 'BAY LEAF': 2, 'GREEN CARDAMOM': 4, 'STAR ANISE': 1, 'CLOVES': 4, 'CINNAMON': 1, 'BLACK PEPPERCORNS': 5, 'CARAWAY SEEDS': 1, 'GREEN CHILLI': 1, 'OIL': 3, 'DEGI RED CHILLI POWDER': 1, 'HOT WATER': 0, 'CURD': 200, 'BIRIYANI MASALA': 2, 'FRESH CORIANDER': 0, 'MINT': 0, 'SAFFRON & WATER MIXTURE': 3, 'BIRISTA': 0}",30.0,75.0
58,Dal Baati Churma,https://www.youtube.com/watch?v=608VFtzYCNw,"{'MOONG DAL': '1 cup', 'CHANA DAL': '1/2 cup', 'WHEAT FLOUR': '2 cups', 'GHEE': 'as needed'}",30.0,60.0
59,Khichu,https://www.youtube.com/watch?v=4UP_7c-pjJA,"{'WATER': 3, 'CAROM SEEDS': 0.5, 'GREEN CHILLI': 7, 'CUMIN SEEDS': 0.5, 'SALT': 0, 'FRESH CORIANDER': 0, 'GROUNDNUT OIL': 2, 'RICE FLOUR': 1, 'PAPAD KHAR': 0.25, 'METHI MASALA': 0}",5.0,20.0
60,Malai Kofta,https://www.youtube.com/watch?v=Tn1UeCKOACU,"{'OIL': 2, 'CUMIN SEEDS': 0.5, 'GREEN CARDAMOM': 3, 'CINNAMON STICK': 1, 'BAY LEAF': 1, 'ONION': 2, 'TOMATO': 3, 'GREEN CHILLI': 2, 'GARLIC': 10, 'GINGER': 1, 'CORIANDER STEMS': 1, 'CASHEW': 1, 'SALT': 0, 'KASHMIRI RED CHILLI POWDER': 1, 'CORIANDER POWDER': 1, 'TURMERIC POWDER': 0.25, 'HOT WATER': 0, 'WATER': 0, 'BUTTER': 2, 'SUGAR': 0, 'FRESH CREAM': 3, 'GARAM MASALA': 0, 'ROASTED KASURI METHI POWDER': 0, 'PANEER': 100, 'MAWA': 50, 'POTATO': 1, 'REFINED FLOUR': 2, 'RAISIN': 1, 'GREEN CARDAMOM POWDER': 0, 'BLACK PEPPER POWDER': 0, 'CORN FLOUR': 0}",40.0,60.0
61,Chicken sweet corn soup,https://www.youtube.com/watch?v=tYtZY13OJMs,"{'SWEET CORN': 1, 'CHICKEN': 200, 'CARROTS': 0.5, 'FRENCH BEANS': 0.5, 'CHICKEN STOCK': 2}",15.0,25.0
62,Chicken Koliwada,https://www.youtube.com/watch?v=x0P4QzwncWM,"{'CHICKEN': '500 GRAMS', 'GARLIC': '8-10 CLOVES', 'GINGER': '1 INCH', 'GREEN CHILLI': '3 NOS.', 'FRESH CORIANDER': 'A FEW LEAVES', 'WATER': 'A SPLASH', 'SALT': 'TO TASTE', 'LEMON JUICE': 'OF A LEMON', 'CHAAT MASALA': '1/2 TSP', 'DRY MANGO POWDER': '1/2 TSP', 'CUMIN POWDER': '1/2 TSP', 'CORIANDER POWDER': '1 TSP', 'BLACK SALT': '1/4 TSP', 'BLACK PEPPER POWDER': 'A PINCH', 'ASAFOETIDA': 'A PINCH', 'KASHMIRI RED CHILLI POWDER': '2 TSP', 'SPICY RED CHILLI POWDER': '1 TSP', 'CAROM SEEDS': 'A PINCH', 'BAKING SODA': 'A PINCH', 'OIL': '2 TSP', 'ORGANIC RED FOOD COLOUR': '0', 'EGG WHITE': '1 NO.', 'CORN FLOUR': '3 TBSP', 'GRAM FLOUR': '3 TSP', 'MINT': '1 CUP', 'ONION': '1 SMALL SIZED.', 'TOMATO': '1 SMALL SIZED.', 'TAMARIND': '1 SMALL PIECE', 'JAGGERY': '1 SMALL PIECE', 'ICE CUBE': '0'}",15.0,30.0
63,Cheese Burst Paneer Pizza Toast,https://www.youtube.com/watch?v=Uw5_r_37nWg,"{'PROCESSED CHEESE': 200, 'BUTTER': '1 TBSP', 'MILK': 100, 'PANEER': 100, 'SWEET CORN': 0.5, 'CAPSICUM': 1, 'ONION': 1, 'GREEN CHILLI': 2, 'PIZZA SAUCE': 4, 'KETCHUP': 2, 'OREGANO': 0.5, 'RED CHILLI FLAKES': 0.5, 'SALT': 0, 'SANDWICH BREAD SLICES': 3}",20.0,15.0
64,Red Velvet Churros,https://www.youtube.com/watch?v=K8oDDe9IJO0,"{'WATER': 1, 'SUGAR': 1, 'BUTTER': 2, 'MAIDA': 1, 'COCOA POWDER': 1, 'RED FOOD COLOUR': 0.5, 'CASTER SUGAR': 0.5, 'CINNAMON POWDER': 0.5, 'CREAM CHEESE': 225, 'ICING SUGAR': 0.5, 'VANILLA ESSENCE': 0.5}",0.0,4.0
65,Chicken Biryani,https://www.youtube.com/watch?v=dVlfdJyXEMo,"{'CHICKEN': '500g', 'RICE': '2 cups', 'ONION': '2', 'TOMATOES': '2', 'YOGURT': '1 cup', 'GINGER-GARLIC PASTE': '2 tbsp', 'GREEN CHILLIES': '2', 'BAY LEAF': '2', 'CINNAMON STICK': '1', 'CLOVES': '4', 'CARDAMOM': '4', 'SALT': 'to taste', 'OIL': '2 tbsp'}",30.0,45.0
66,Lauki KI Sabzi,https://www.youtube.com/watch?v=emj4HI3p8Uk,"{'ONION': 2, 'TOMATO': 2, 'BOUTTLE GOURD': 1, 'GHEE': 2, 'SALT': 0, 'TURMERIC POWDER': 0.5, 'RED CHILLI POWDER': 0.5, 'BLACK PEPPER POWDER': 0, 'GARAM MASALA': 0, 'FRESH CORIANDER': 0}",5.0,20.0
67,Egg Pepper Fry,https://www.youtube.com/watch?v=lzu_s5S0F-w,"{'FENNEL SEEDS': 1, 'CUMIN SEEDS': 1, 'BLACK PEPPERCORNS': 2, 'OIL': 5, 'GARLIC': 1, 'CURRY LEAVES': 20, 'ONION': 3, 'TURMERIC POWDER': 0.5, 'GARAM MASALA': 1, 'GINGER GARLIC GREEN CHILLI PASTE': 1, 'HOT WATER': 0, 'SALT': 0, 'EGGS': 6, 'GREEN CHILLI': 5, 'FRESH CORIANDER': 0, 'LEMON JUICE': 1}",20.0,25.0
68,Red & pink sauce,https://www.youtube.com/watch?v=BRm3n0lOstg,"{'WATER': 0, 'BROCCOLI': 0, 'RED BELLPEPPER': 0, 'GARLIC': 6, 'SALT': 2, 'PENNE PASTA': 200, 'OLIVE OIL': 2, 'RED CHILLI FLAKES': 2, 'TOMATO PUREE': 200, 'SUGAR': 1, 'OREGANO': 1, 'PROCESSED CHEESE': 0, 'BASIL LEAVES': 0, 'FRESH CREAM': 0}",0.0,0.0
69,Pan Fried Noodles,https://www.youtube.com/watch?v=YQgqODB0oJE,"{'NOODLES': 'AS REQUIRED', 'COLD WATER': 'AS REQUIRED', 'OIL': '6 TSP', 'GARLIC': '2 TBSP', 'GINGER': '1 TBSP', 'GREEN CHILLI': '3-4 NOS.', 'SPRING ONION WHITE': 'A HANDFUL', 'MIXED BELLPEPPERS': '1/3 CUP', 'CARROT': '1/3 CUP', 'BOK CHOY': '2 NOS.', 'BABYCORN': '1/3 CUP', 'MUSHROOM': '1/3 CUP', 'BROCCOLI': '1/3 CUP', 'HOT WATER / VEGETABLE STOCK': 'AS REQUIRED', 'LIGHT SOY SAUCE': '1 TSP', 'DARK SOY SAUCE': '2 TSP', 'VEG OYSTER SAUCE': '1 TSP', 'SUGAR': 'A LARGE PINCH', 'WHITE PEPPER POWDER': 'A PINCH', 'VINEGAR': '½ TSP', 'CORN FLOUR': '2 TBSP', 'WATER': '4-5 TBSP', 'SPRING ONION GREENS': 'A HANDFUL'}",20.0,15.0
70,Chicken Biryani,https://www.youtube.com/watch?v=qom8xQ_phx0,"{'CHICKEN': '500g', 'ONION': '2', 'TOMATOES': '2', 'RICE': '2 cups', 'YOGURT': '1 cup'}",30.0,60.0
71,Palak Chicken / Saagwala Chicken,https://www.youtube.com/watch?v=HG3qpmo-5sw,"{'CHICKEN': 1000, 'SALT': 0, 'LEMON JUICE': 1, 'GINGER GARLIC PASTE': 1, 'KASHMIRI RED CHILLI POWDER': 1, 'SPINACH': 1, 'SUGAR': 0, 'ICE COLD WATER': 0, 'FRESH CORIANDER': 0, 'GHEE': 3, 'OIL': 1, 'CUMIN SEEDS': 0.5, 'CINNAMON': 2, 'BLACK PEPPER CORNS': 6, 'GREEN CARDAMOM': 2, 'BLACK CARDAMOM': 1, 'RED CHILLI': 2, 'ONION': 5, 'GREEN CHILLI': 3, 'TURMERIC POWDER': 0.5, 'CORIANDER POWDER': 1.5, 'CUMIN POWDER': 0.5, 'HOT WATER': 0, 'TOMATO': 2, 'GARLIC': 1, 'ASAFOETIDA': 0.5, 'GINGER': 2, 'ROASTED KASURI METHI POWDER': 0, 'GARAM MASALA': 0}",20.0,60.0
72,Masala Dosa,https://www.youtube.com/watch?v=btuGvJv-4oY,"{'RICE': '1 cup', 'LENTILS': '1/2 cup', 'POTATOES': '2', 'ONION': '1', 'GREEN CHILLIES': '2', 'CUMIN SEEDS': '1 tsp', 'MUSTARD SEEDS': '1 tsp', 'FENNEL SEEDS': '1 tsp', 'CURRY LEAVES': 'few', 'OIL': '2 tbsp', 'SALT': 'to taste'}",30.0,15.0
73,Kala Jamun,https://www.youtube.com/watch?v=8J1ygnPagKc,"{'SUGAR': 4, 'WATER': 3, 'HARIYALI MAWA': 250, 'MALAI PANEER': 65, 'REFINED FLOUR': 3}",15.0,50.0
74,Shegaon Chi Kachori,https://www.youtube.com/watch?v=HDxa1VtJ8-0,"{'REFINED FLOUR': 2, 'SALT': 0, 'OIL': 2, 'WATER': 0.5, 'CORIANDER SEEDS': 0.5, 'FENNEL SEEDS': 0.5, 'CUMIN SEEDS': 0.5, 'GREEN CHILLI': 12, 'GARLIC': 15, 'GINGER': 2, 'FRESH CORIANDER': 0, 'ROASTED CHANA DAL': 0.75, 'TURMERIC POWDER': 0.5, 'GARAM MASALA': 0.5, 'CORIANDER POWDER': 1, 'KASURI METHI': 1}",15.0,45.0
75,Eggless Fluffy Chocolate Pancake,https://www.youtube.com/watch?v=TT4HcFDlYLM,"{'MILK': 1, 'VINEGAR': 2, 'REFINED FLOUR': 1, 'POWDERED SUGAR': 0.25, 'COCOA POWDER': 3, 'BAKING POWDER': 1, 'BAKING SODA': 0.25, 'SALT': 0.25, 'BUTTER': 2, 'VANILLA ESSENCE': 1, 'STRAWBERRY': 250, 'SUGAR': 3, 'WATER': 3, 'LEMON': 0.5}",10.0,6.0
76,Jhol Momos,https://www.youtube.com/watch?v=4Nm0t_OPa8g,"{'SOYBEAN': 2, 'WHITE SESAME SEEDS': 2, 'PEANUTS': 0.25, 'OIL': 2, 'CUMIN SEEDS': 1, 'SICHUAN PEPPERCORNS': 10, 'GARLIC': 12, 'GINGER': 3, 'GREEN CHILLI': 3, 'RED CHILLI': 2, 'ONION': 1, 'TURMERIC POWDER': 0.25, 'TOMATO': 3, 'CORIANDER STEM': 1, 'SALT': 0, 'HOT WATER': 0, 'FRESH CORIANDER': 1, 'WATER': 0, 'LEMON JUICE': 1, 'SUGAR': 1}",15.0,20.0
77,Handvo,https://www.youtube.com/watch?v=W2V9dxnfhhw,"{'RICE': 1, 'CHANA DAL': 0.5, 'TUR DAL': 0.25, 'URAD DAL': 0.25, 'FENUGREEK SEEDS': 0.25, 'CURD': 0.33, 'WATER': 1, 'BOTTLE GOURD': 0.5, 'CARROT': 1, 'ROASTED PEANUTS': 2, 'GREEN CHILLI': 4, 'GINGER': 3, 'FRESH CORIANDER': 1, 'ASAFOETIDA': 0.5, 'SUGAR': 1, 'SALT': 0, 'TURMERIC POWDER': 0.5, 'GROUNDNUT OIL': 2, 'PEANUT OIL': 2, 'MUSTARD SEEDS': 1, 'CUMIN SEEDS': 1, 'WHITE SESAME SEEDS': 1, 'CURRY LEAVES': 10}",15.0,20.0
78,Dal Baati Churma,https://www.youtube.com/watch?v=N71PKsUAmHI,"{'CHANA DAL': '1 cup', 'TOOR DAL': '1/2 cup', 'WHEAT FLOUR': '2 cups', 'GHEE': '1/2 cup', 'SUGAR': '1/2 cup', 'DATES': '1/2 cup', 'DRY FRUITS': '1/4 cup'}",30.0,45.0
79,Matar Ka Nimona,https://www.youtube.com/watch?v=H7ZXRLoRi34,"{'GREEN PEAS': 500, 'FRESH CORIANDER': 0, 'GREEN GARLIC': 10, 'GREEN CHILLI': 3, 'GINGER': 3, 'CORIANDER SEEDS': 1, 'WATER': 0, 'MUSTARD OIL': 2, 'DAL VADI': 6, 'POTATO': 3, 'CUMIN SEEDS': 1, 'RED CHILLI': 2, 'ASAFOETIDA': 0.5, 'TOMATO': 2, 'SALT': 0, 'TURMERIC POWDER': 0.25, 'RED CHILLI POWDER': 0.5, 'HOT WATER': 0, 'GARAM MASALA': 0}",20.0,35.0
80,Chocolate Chip Cookies (eggless),https://www.youtube.com/watch?v=fEl7_ti9_pQ,"{'UNSALTED BUTTER': '1/2 CUP / 115 GRAMS', 'CASTER SUGAR': '1/2 CUP / 110 GRAMS', 'LIGHT BROWN SUGAR': '1/2 CUP / 110 GRAMS', 'WATER': '2 TBSP / 30 ML', 'OIL': '1 TSP / 5 ML', 'BAKING POWDER': '1 TSP / 4 GRAMS', 'VANILLA ESSENCE': '1 TSP / 5 ML', 'REFINED FLOUR': '1 + 1/3 CUPS / 190 GRAMS', 'CORN FLOUR': '1 TBSP / 8 GRAMS', 'BAKING SODA': '1/2 TSP / 3 GRAMS', 'SALT': '1/2 TSP / 3 GRAMS', 'DARK CHOCOLATE': '3/4 - 1 CUP / 150 GRAMS', 'FLAKEY SALT': 'A PINCH'}",15.0,25.0
81,Vada Pav,https://www.youtube.com/watch?v=7X5Q04s1oW8,"{'BESAN': 3, 'SALT': 0, 'AJWAIN': 0, 'BAKING SODA': 0, 'WATER': 0, 'GARLIC': 5, 'GINGER': 0, 'GREEN CHILLIES': 4, 'FRESH CORIANDER': 0, 'OIL': 2, 'RAI': 0.25, 'JEERA': 0.5, 'HING': 0.25, 'KADI PATTA': 8, 'TURMERIC POWDER': 0.5, 'GARAM MASALA': 0, 'POTATOES': 8, 'LEMON JUICE': 1, 'CHURA': 2, 'RED CHILLI POWDER': 2}",25.0,20.0
83,Paneer Schezwan,https://www.youtube.com/watch?v=y11LKIQMs7Q,"{'PANEER': '300 GRAMS', 'CORN FLOUR': '3 TBSP', 'OIL': '6-7 TBSP', 'VINEGAR': '1 TSP', 'GINGER': '1 TSP', 'GARLIC': '2 TBSP', 'CORIANDER STEMS': '1 TBSP', 'SPRING ONION WHITES': '4 NOS.', 'GREEN CHILLI': '3 NOS.', 'RED CHILLI PASTE': '1 TBSP', 'RED CHILLI SAUCE': '1 TSP', 'KETCHUP': '1.5 TBSP', 'SOY SAUCE': 'A SPLASH', 'WATER': '100-150 ML', 'WHITE PEPPER POWDER': 'A PINCH', 'SUGAR': 'A PINCH', 'SALT': 'TO TASTE', 'CAPSICUM': '1 NO.', 'ONION': '1 NO.', 'SPRING ONION GREEN': 'A HANDFUL', 'KASHMIRI RED CHILLI': '20 NOS.'}",15.0,15.0
84,Masala Milk Powder & Masala Milk,https://www.youtube.com/watch?v=Z8KXHWp6kPk,"{'ALMOND': 0.5, 'CASHEW': 0.5, 'PISTACHIO': 0.25, 'GREEN CARDAMOM': 25, 'BLACK PEPPER POWDER': 0.5, 'GINGER POWDER': 1, 'NUTMEG': 0.25, 'SAFFRON': 0.5, 'TURMERIC POWDER': 1, 'MILK': 1, 'MASALA MILK POWDER': 4, 'SUGAR': 4}",10.0,20.0
85,Broccoli Almond Soup,https://www.youtube.com/watch?v=DMqxTrJ1yTM,"{'OLIVE OIL': 2, 'ONION': 1, 'GARLIC': 5, 'CELERY': 2, 'HOT WATER': 1, 'SALT': 0, 'ALMOND': 18, 'BROCCOLI': 250, 'STOCK': 0, 'BLACK PEPPER POWDER': 0}",10.0,20.0
86,Chicken Malai Seekh Biryani,https://www.youtube.com/watch?v=1I8chszgrzk,"{'CHICKEN': 500, 'SALT': 0, 'BLACK SALT': 0, 'BLACK PEPPER POWDER': 0, 'GARAM MASALA': 0, 'GARLIC': 2, 'GINGER': 1, 'GREEN CHILLI': 1, 'BUTTER': 2, 'MINT': 0, 'FRESH CORIANDER': 0, 'LEMON JUICE': 0.5, 'ONION': 500, 'LIVE CHARCOAL': 0, 'GHEE': 2, 'CURD': 250, 'CASHEW': 8, 'MELON SEEDS': 0.5, 'GREEN CHILLI PASTE': 10, 'GINGER GARLIC PASTE': 2, 'BIRISTA': 0, 'BIRYANI MASALA': 2, 'BIRISTA OIL': 2, 'HOT WATER': 0, 'FRESH CREAM': 4, 'BASMATI RICE': 500, 'BAY LEAF': 2, 'STAR ANISE': 1, 'CINNAMON': 0.5, 'GREEN CARDAMOM': 4, 'CLOVES': 4, 'BLACK PEPPERCORNS': 4, 'CARAWAY SEEDS': 1, 'SAFFRON + MILK': 0}",35.0,90.0
87,Sweet Potato Fries,https://www.youtube.com/watch?v=42ySS8yd7QU,"{'SWEET POTATO': 3, 'SALT': 3, 'VINEGAR': 2, 'BLACK PEPPER POWDER': 0, 'KASHMIRI RED CHILLI POWDER': 0, 'CHAAT MASALA': 0, 'GARAM MASALA': 0, 'LEMON JUICE': 1, 'FRESH CORIANDER': 0}",20.0,45.0
90,Mooli Ka Paratha,https://www.youtube.com/watch?v=oih9YaTrurg,"{'WHEAT FLOUR': 2, 'SALT': 'A PINCH', 'WATER': 'AS REQUIRED', 'OIL': 1, 'RADISH': 2, 'GINGER': 1, 'GREEN CHILLI': 2, 'FRESH CORIANDER': 'A HANDFUL', 'BLACK SALT': 'A PINCH', 'DRY MANGO POWDER': 0.5, 'CORIANDER POWDER': 1, 'KASHMIRI RED CHILLI POWDER': 'A PINCH', 'CAROM SEEDS': 0.5, 'GHEE': 'AS REQUIRED'}",15.0,25.0
91,Eggless Donuts,https://www.youtube.com/watch?v=EwBFzDku4-8,"{'INSTANT DRY YEAST': 6, 'MILK': 120, 'WATER': 75, 'POWDERED SUGAR': 200, 'REFINED FLOUR': 300, 'SALT': 5, 'CURD': 60, 'UNSALTED BUTTER': 30, 'COCOA POWDER': 30}",15.0,120.0
92,Nylon Khaman,https://www.youtube.com/watch?v=TEGPt00TQxM,"{'WATER': 2, 'CITRIC ACID': 1, 'SUGAR': 5, 'SALT': 0.5, 'GROUNDNUT OIL': 3.5, 'GRAM FLOUR': 220, 'BAKING SODA': 1, 'MUSTARD SEEDS': 1, 'GREEN CHILLI': 3, 'CURRY LEAVES': 10, 'ASAFOETIDA': 0.25, 'FRESH CORIANDER': 0, 'COCONUT': 0}",15.0,35.0
93,Chicken Popcorn,https://www.youtube.com/watch?v=SFZOiDQ5KQQ,"{'CHICKEN': '450 GRAMS', 'SALT': 0, 'VINEGAR': '1 TSP', 'GINGER GARLIC PASTE': '1 TBSP', 'PERI PERI SPICE MIX': '1 TSP', 'REFINED FLOUR': 0, 'ICE COLD WATER': 0}",15.0,20.0
94,Thepla,https://www.youtube.com/watch?v=l-6wWsZoFpE,"{'FENUGREEK': 80, 'WHEAT FLOUR': 0, 'GRAM FLOUR': 2, 'WHITE SESAME SEEDS': 2, 'ASAFOETIDA': 0.25, 'CAROM SEEDS': 1, 'SALT': 1, 'TURMERIC POWDER': 0.5, 'KASHMIRI RED CHILLI POWDER': 1, 'GINGER GREEN CHILLI PASTE': 2, 'OIL': 0, 'CURD': 0.25, 'WATER': 3}",20.0,20.0
95,Chicken Kofta Curry,https://www.youtube.com/watch?v=V-Mu-DOhXDk,"{'CHICKEN': 500, 'ONION': 2, 'GREEN CHILLI': 6, 'GINGER': 2, 'GARLIC': 2, 'MINT': 0, 'FRESH CORIANDER': 0, 'LEMON JUICE': 0, 'GARAM MASALA': 0.25, 'SPICY RED CHILLI POWDER': 2, 'CORIANDER POWDER': 1, 'CUMIN POWDER': 0.25, 'BLACK SALT': 0.25, 'BLACK PEPPER POWDER': 0, 'SALT': 0, 'GHEE': 2, 'LIVE CHARCOAL': 0, 'OIL': 2, 'WHOLE SPICES': 0, 'CUMIN SEEDS': 0.5, 'GREEN CARDAMOM': 3, 'BLACK CARDAMOM': 1, 'CINNAMON STICK': 1, 'BAY LEAF': 1, 'GINGER GARLIC GREEN CHILLI PASTE': 2, 'POWDERED SPICES': 0, 'TURMERIC POWDER': 0.25, 'DEGI RED CHILLI POWDER': 1, 'CURD': 0.5, 'TOMATO': 3, 'HOT WATER': 0, 'FRESH CREAM': 3, 'ROASTED KASURI METHI POWDER': 0}",30.0,75.0
96,Instant Sponge Dosa,https://www.youtube.com/watch?v=3DFWkNqSn1M,"{'CURD': 1, 'SEMOLINA': 1, 'POHA': 1, 'POWDER SUGAR': 1, 'WATER': 0.5, 'SALT': 1, 'ENO': 1, 'OIL': 2, 'MUSTARD SEEDS': 1, 'CHANA DAL': 1, 'URAD DAL': 1, 'CASHEW': 8, 'GINGER': 1, 'GARLIC': 1, 'GREEN CHILLI': 2, 'CURRY LEAVES': 10, 'ASAFOETIDA': 0.25, 'ONION': 2, 'HOT WATER': 250, 'POTATO': 3, 'SUGAR': 0.5, 'TURMERIC POWDER': 0.25, 'FRESH CORIANDER': 1, 'COCONUT': 0.5, 'ROASTED CHANA DAL': 0.5, 'MINT': 10, 'TAMARIND': 1, 'CUMIN SEEDS': 0.25, 'BLACK PEPPER POWDER': 1, 'RED CHILLI': 2}",25.0,25.0
97,Matar Kachori,https://www.youtube.com/watch?v=pv8aWOZr8fE,"{'REFINED FLOUR': 500, 'SALT': 0, 'OIL': 4, 'WATER': 280, 'CUMIN SEEDS': 1, 'CORIANDER SEEDS': 1, 'FENNEL SEEDS': 1, 'BLACK PEPPERCORNS': 0.5, 'GREEN CHILLI': 3, 'GINGER': 2, 'FRESH CORIANDER': 0, 'GHEE': 2, 'GREEN PEAS': 300, 'ASAFOETIDA': 0.25, 'GREEN PASTE': 0, 'SUGAR': 0, 'CAROM SEEDS': 0.25, 'DRY MANGO POWDER': 1}",15.0,40.0
98,Mushroom Chilli,https://www.youtube.com/watch?v=f6CCvEV0-P8,"{'CAPSICUM': 1, 'RED BELL PEPPER': 1, 'ONION': 1, 'SPRING ONION': 3, 'BUTTON MUSHROOM': 400, 'CORN FLOUR': 7, 'REFINED FLOUR': 5, 'OIL': 2, 'GARLIC': 2, 'GINGER': 1, 'GREEN CHILLI': 3, 'DARK SOY SAUCE': 2, 'LIGHT SOY SAUCE': 2, 'WATER': 225, 'VINEGAR': 0.5, 'SUGAR': 0, 'WHITE PEPPER POWDER': 0, 'SALT': 0, 'FRESH CORIANDER': 0}",25.0,20.0
99,Besan Ke Laddu,https://www.youtube.com/watch?v=QtwGA3l_Jc0,"{'ALMOND': 0.25, 'CASHEW': 0.25, 'COARSE BESAN': 4, 'BOORA / TAGAR': 2, 'GHEE': 1.25, 'GREEN CARDAMOM POWDER': 0.5, 'PISTACHIO POWDER': 0}",10.0,45.0
100,Chicken Korma,https://www.youtube.com/watch?v=Aj3xkvpEbFA,"{'ONION': 350, 'BLACK CARDAMOM': 1, 'GREEN CARDAMOM': 9, 'CINNAMON STICK': 0.5, 'NUTMEG': 0, 'JAVITRI': 0.5, 'CHICKEN': 1000, 'CURD': 400, 'CORIANDER POWDER': 3, 'DEGI MIRCH': 2, 'SPICY RED CHILLI POWDER': 1, 'CLOVES': 7.5, 'GINGER GARLIC PASTE': 1, 'SALT': 0, 'BIRISTA OIL': 3, 'HOT WATER': 0, 'KEWRA WATER': 1}",20.0,50.0
